date,subtotal,tax,total,currency_code,payment.type,bill_to.name,vendor.type,vendor.name,vendor.address,vendor.logo,img_file_name,img_thumbnail_url,img_url,pdf_url
2021-03-04 00:00:00,11.72,2.13,11.72,EUR,visa,Neola Schneider,men's clothing,HARMONT & BLAINE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,11.72,8.26,9.9,EUR,visa,Neola Schneider,Restaurant,SUSHISOM,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,11.72,2.13,11.72,EUR,visa,Neola Schneider,Restaurant,SUSHISOM,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,11.72,2.13,11.72,EUR,visa,Neola Schneider,Restaurant,SUSHISOM,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,11.72,2.13,11.72,EUR,visa,Neola Schneider,Restaurant,SUSHISOM,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-07-07 00:00:00,11.72,2.13,11.72,EUR,visa,Neoma Murray,men's clothing,BOSTON,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-07-08 00:00:00,11.72,2.13,11.72,EUR,visa,Neoma Murray,men's clothing,BOSTON,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-20 00:00:00,11.72,2.13,11.72,EUR,visa,Neoma Murray,women's clothing,DOUBLE AGENT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,11.72,2.13,11.72,EUR,visa,Neoma Murray,Restaurant,CARTE D'OR,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-28 19:23:00,11.95,8.95,19.9,EUR,visa,Neoma Murray,women's underwear,CALZEDONIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,11.95,8.95,19.9,EUR,visa,Nick Zandusky,mixed clothing,GUESS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,11.95,8.95,19.9,EUR,visa,Nick Zandusky,mixed clothing,GUESS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,11.95,8.95,19.9,EUR,visa,Nick Zandusky,mixed clothing,GUESS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2017-10-07 22:25:00,11.95,8.95,19.9,EUR,visa,Nicole Brennan,women's clothing,SITA MURT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-11-28 19:23:00,11.95,8.95,19.9,EUR,visa,Nicole Fjeld,accessories,LA CASA DE LAS CARCASAS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-11-28 19:23:00,11.95,8.95,19.9,EUR,visa,Nicole Fjeld,home_goods,LA MALLORQUINA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-11-28 19:23:00,11.95,8.95,19.9,EUR,visa,Nicole Fjeld,"mixed clothing, sportswear, outdoor",JOMA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-11-28 19:23:00,11.95,8.95,19.9,EUR,visa,Nicole Fjeld,sportswear,KAPPA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-25 03:09:00,11.95,8.95,19.9,EUR,visa,Nicole Fjeld,footwear,CAMPER,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2020-09-19 00:00:00,11.95,8.95,19.9,EUR,visa,Nicole Hansen,mixed clothing,DESIGUAL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-11-22 00:00:00,11.95,8.95,19.9,EUR,visa,Nicole Hansen,men's clothing,LIU JO UOMO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2012-09-03 14:49:00,11.95,8.95,19.9,EUR,visa,Nicole Hansen,footwear,ECCO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2012-09-03 14:49:00,11.95,8.95,19.9,EUR,visa,Nicole Hansen,footwear,ECCO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-28 19:23:00,11.95,8.95,19.9,EUR,visa,Noah Childs,sportswear,M+,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-28 19:23:00,11.95,8.95,19.9,EUR,visa,Noah Childs,sportswear,M+,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2016-09-02 18:21:00,11.95,8.95,19.9,EUR,visa,Noel Staavos,mixed clothing,NAUTICA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2016-10-03 10:01:00,11.95,8.95,19.9,EUR,visa,Noel Staavos,women's clothing,NAULOVER,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-05-08 00:00:00,11.95,8.95,19.9,EUR,visa,Noel Staavos,men's clothing,ALVARO MORENO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2020-09-19 00:00:00,11.95,8.95,19.9,EUR,visa,Nora Pelletier,women's clothing,NAULOVER,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-02-04,11.95,8.95,19.9,EUR,visa,Nora Pelletier,cosmetic,DRUNI,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-02-05,11.95,8.95,19.9,EUR,visa,Nora Pelletier,women's clothing,DOUBLE AGENT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2012-08-24 19:47:00,11.95,8.95,19.9,EUR,visa,Nora Preis,accessories,SOLOPTICAL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,11.95,8.95,19.9,EUR,visa,Nora Preis,sportswear,BARÇA STORE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,11.95,8.95,19.9,EUR,visa,Nora Preis,sportswear,BARÇA STORE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,11.95,8.95,19.9,EUR,visa,Nora Preis,sportswear,BARÇA STORE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2018-01-11 00:00:00,11.95,8.95,19.9,EUR,visa,Nora Preis,mixed clothing,U.S. POLO ASSN.,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2018-01-11 00:00:00,11.95,8.95,19.9,EUR,visa,Nora Preis,mixed clothing,U.S. POLO ASSN.,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-21 13:40:00,11.95,8.95,19.9,EUR,visa,Odella Nelson,sportswear,NIKE FACTORY STORE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-21 13:40:00,11.95,8.95,19.9,EUR,visa,Odella Nelson,sportswear,NIKE FACTORY STORE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,62700015.jpg,https://scdn.veryfi.com/receipts/1bf2b2d0-5bf7-4a31-972c-2712d7ba543e/thumbnail.jpg?Expires=1648359838&Signature=Y4BsvPw5tyujFR72L~dl93u~Q59xqa044hNe-cJmPdI8tadeETZ~Plr9tMZuRenO0Rdcrf0A0gOwobq4-XqQZ0bSeEVL3s3EMePmDJWLdzVO6V2kBUCul1i0UGSqj9APjQ4ZN2V~84v9cxrkR1H4yjbUBuemWAfOoOXG9ok9vxhYwzZLq4upPxn66PVq4CVV1t~LgIVUOD1uiM0QGTJUi8LymcvF4iFNovJ4xFMjEPSEoFixqOktW-1dJFSvolSgvyufB6IADQMBvH2OKvXRPlHsij96iUq3G6BnrBirCghCEaWhlF2ZeI2OEUUN5-E5cOIJ2Q1IKllsXrI5kG~t7Q__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ,https://scdn.veryfi.com/receipts/1bf2b2d0-5bf7-4a31-972c-2712d7ba543e/9ffe80df-fffb-4b2c-b8a6-df73cee475bb.jpg?Expires=1648359838&Signature=eDN9HBhSPkmv0bBnsJ-jJI-Fp5LGjVEKQq7rxQVewmXyFTpFCy7FqDZGR28V-So~U0SF4bQE551WVU1XOTEPLvlIivtkD63qJ47JSpAyQnj8S~T1JUAREm7gAEv-EBTn3nqoa2o4VArBaIzq~DdYN5ZCocF1JZ9oUcuCLDqkR0jGrRthFPD3L3s-QdJaIRMmbqIPz--77gRmVDJqSm9mhqZKxJMhE9PR0IntXmhnS8zrTNTzD7XZrUEUUJFCygJVPjTFVzBtJL87MoclmLr4hQDRoRGzR~5PaSLwc7uWF2F9vvGZLGxDumLm7rmNMoWGeAE1ma8uB1vgsBOpj4qa2w__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ,https://scdn.veryfi.com/receipts/1bf2b2d0-5bf7-4a31-972c-2712d7ba543e/9df46b0a-19e6-478c-ae46-d62aefac36a0.pdf?Expires=1648359838&Signature=UEKYJWZz1LYXPPVpwweqD4V9yR8cKzPf0st9sadIYY-BxPsC8Y2uy5~ec0-jswLlCJlfaXW6YsD4wYArH5hdxaacVwsEEC7KvmNjh-S-CKZ1m0-Oyml3FPujgFTy9QJbVIStiFL6zULUigFtxGYXdRZ1uGL-Q5l-53opwYtEBNbCGxWUY18JZUkjMEJgJBHEQCvMq0WXeeVeNcxZxEuMntxFZySsza~ttu8QkLQGTgnl8YsOC1v6WRWj5KkhubBqaVnr1MIlnULvZzdvRScr~cfqZSoHPk1bhgd1FvEZmb8OAJ~57ljCBcO7x0r3VZ8UQq9qeZNW90IYQG4-ktKSYw__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ
2022-01-22,11.95,8.95,19.9,EUR,visa,Odella Nelson,Restaurant,CARTE D'OR,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-05-28 00:00:00,11.95,8.95,19.9,EUR,visa,Odella Nelson,women's clothing,DOUBLE AGENT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,11.95,8.95,19.9,EUR,visa,Pamela Coakley,mixed clothing,FIFTY OUTLET STORE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2020-09-19 00:00:00,11.95,8.95,19.9,EUR,visa,Pamela Stobb,footwear,HISPANITAS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2020-09-19 00:00:00,11.95,8.95,19.9,EUR,visa,Parhena Norris,Restaurant,GREENVITA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2020-09-19 00:00:00,11.95,8.95,19.9,EUR,visa,Parhena Norris,Restaurant,GREENVITA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2020-09-19 00:00:00,11.95,8.95,19.9,EUR,visa,Parhena Norris,women's clothing,SITA MURT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-28 19:23:00,11.95,8.95,19.9,EUR,visa,Patrick Bzostek,accessories,SOLOPTICAL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-28 19:23:00,11.95,8.95,19.9,EUR,visa,Patrick Bzostek,accessories,SOLOPTICAL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-28 19:23:00,11.95,8.95,19.9,EUR,visa,Patrick Bzostek,accessories,SOLOPTICAL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-28 19:23:00,11.95,8.95,19.9,EUR,visa,Patrick Bzostek,accessories,SOLOPTICAL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-10-29 00:00:00,11.95,8.95,19.9,EUR,visa,Patrick Gardner,sportswear,BARÇA STORE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-10-30 00:00:00,12,18.27,12,EUR,visa,Patrick Gardner,sportswear,BARÇA STORE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-11-18 00:00:00,12,18.27,12,EUR,visa,Patrick Gardner,home_goods,HOME INTERIORS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-22 19:23:00,12,18.27,12,EUR,visa,Patrick Gardner,sportswear,BARÇA STORE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-22 19:23:00,12,18.27,12,EUR,visa,Patrick Gardner,sportswear,BARÇA STORE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-22 19:23:00,12,18.27,12,EUR,visa,Patrick Gardner,sportswear,BARÇA STORE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-22 19:23:00,12,18.27,12,EUR,visa,Patrick Gardner,sportswear,BARÇA STORE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-11-30 00:00:00,12,18.27,12,EUR,visa,Patrick Jones,Catering,THE BROS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-01 00:00:00,12,18.27,12,EUR,visa,Patrick Jones,mixed clothing,U.S. POLO ASSN.,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-02 00:00:00,12,3.82,12,EUR,visa,Patrick Jones,mixed clothing,U.S. POLO ASSN.,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-03 00:00:00,12,18.27,12,EUR,visa,Patrick Jones,mixed clothing,U.S. POLO ASSN.,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-04 00:00:00,12,18.27,12,EUR,visa,Patrick Jones,sportswear,TIMBERLAND,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2018-01-11 00:00:00,12,18.27,12,EUR,visa,Patrick Jones,mixed clothing,U.S. POLO ASSN.,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-06-27 00:00:00,12,18.27,12,EUR,visa,Patrick O'Brill,Restaurant,SUSHISOM,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-21 13:40:00,12,18.27,12,EUR,visa,Patrick Ryan,Restaurant,CASA CARMEN,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-21 13:40:00,12,18.27,12,EUR,visa,Patrick Ryan,Restaurant,CARTE D'OR,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-21 13:40:00,12,18.27,12,EUR,visa,Patrick Ryan,Restaurant,CARTE D'OR,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-21 13:40:00,12,18.27,12,EUR,visa,Patrick Ryan,Restaurant,CARTE D'OR,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-21 13:40:00,12,18.27,12,EUR,visa,Patrick Ryan,Restaurant,CARTE D'OR,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-21 13:40:00,12,18.27,12,EUR,visa,Patrick Ryan,Restaurant,CARTE D'OR,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-21 13:40:00,12.41,2.13,13.54,EUR,visa,Patrick Ryan,Restaurant,CARTE D'OR,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-04-05 00:00:00,12.41,2.13,13.54,EUR,visa,Paul Gonzalez,accessories,LA CASA DE LAS CARCASAS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,62716035.jpg,https://scdn.veryfi.com/receipts/5df38714-f033-44f0-9052-cd1c9bb1eac3/thumbnail.jpg?Expires=1648359839&Signature=ZNOgDEvVGWVI17iTuzFfed1VunaFtYZ9cwloD9sxMRY5tFCZcxZ-g5uIf5kfb5BDLk0bu2xbG4prXBVikkzurzqIvuvJ-ZDXE4PHBYDeGWB2U~gBd3EW8hNfjq11lTalb0MBJVP7UgK--Hx1b4wou8B3skw9TOEF3mxWajLAzXWYiT3C6y1bBygVTXyzZkSmM~H~UzIbSWXTjtkKCqTn63QyzzYMA1w~rtREML-BC2KvVYmZXTbWzyJcAC4Evp7Rd4EmuH-fOlEpdjihe0cRZlyTQAtoC10uuoS9SqhS2LoYYYJzPJ8opjNZ9HLHzaXfDhonG73fj4h9Z7Itk0C3wQ__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ,https://scdn.veryfi.com/receipts/5df38714-f033-44f0-9052-cd1c9bb1eac3/a48ced35-ed17-4f68-8b1f-4d1fa563e964.jpg?Expires=1648359839&Signature=K5qafPQzc4J569SGlvgpdq1ROuiG1jwNUli~OgsFYyeiTAMz~cxDiqZG4lARP2cgBL~m11-GXKyPz1pzI6AkxisHjxsZ3xTdpCJJKCZcQXXzM-X-72GsMykVp7tlfsIQ5drSFBBR-IgS-DSzTHa-U-9ARFxabQnIVturpZPYVi66WhqqO-uIJnxGdKqXIh4Q45aTvwqptGbqokMu-poGm8ukvLSUoyAKkTScAxAYfZUJFrl1U1GHIUhsml58tQjtdAehNjqTjVBBr3SO-gbrRgNkdwOFzUif1BbTHPTa9WLpJc0XLRTG8~nyrEqY4qyRhjXmxRJcVPabPZzWH0PKTQ__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ,https://scdn.veryfi.com/receipts/5df38714-f033-44f0-9052-cd1c9bb1eac3/6ac3ee65-0931-4829-9fff-f62d50106be9.pdf?Expires=1648359839&Signature=VkIA6qm8cIOvH5Yj3hD-G6TmKBcYmzI47j-1HzLuc8xvBK07pyLxCkgzS2eH5w3TxdAb2irYoHMNTXD-K5AEc0ZdjWEaBrmC6WaqPjMnAJGpLIYdRYAGOZDWnTWeq1kzjm8hpHiaWwGMY-csKBaa15rSmDuQbFqv9Up7MDghDoxfSKaxfIwlAQJex1N7myjxkkcCzPNmBjgNPWZVTgg09jMvbd96VyLiHGDIZ6RWNd-rDZfgKjzP8cJ1EDt9XQUbNXrzjaxVsn6HmaV-xjKS~OdD~jAJ9rcs5Bcvvry82dGCoYZ9IIHpbrq1p~yz0whVfF8fITWWV1LKiloYm8YE0w__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ
2021-04-07 00:00:00,12.41,2.13,13.54,EUR,visa,Paul Gonzalez,home_goods,LA MALLORQUINA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,62757356.jpg,https://scdn.veryfi.com/receipts/faf890d5-feda-4d94-8f2d-e018546b0664/thumbnail.jpg?Expires=1648359840&Signature=EcUbHeswCn2IAK4HUXTsxyL8MgXu9pyXp2JU6UttBI~Z0sRScsfQb4SZCB0NFJ-6XqRAiZTu7omQoJPqAaUFFY~mXVjJbytt4z-A3rohB9r2MG6egTPncgiaoqK6jZ2VN95sLQrz8909uOZ~~-n9nyERR~rRmy5zXzLGRZidsYy7mjQQeCMN1X6VN00osAErpZsdYB-tTVRvEPUghiZnzavwjxnd~EnUZh3wDCJ~hlXndwhlYOZCBDkwiIfR02sc5hkWZANBsZRts4Y4XjC7OChwNssa-sVsxvLASJ2Lk8oM-MImHwy03kgscnyNCLOoJoTp2qmwCx-0ZsrQU56Rhw__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ,https://scdn.veryfi.com/receipts/faf890d5-feda-4d94-8f2d-e018546b0664/e9e94390-00d2-40ca-a18d-18b52ece0c4c.jpg?Expires=1648359840&Signature=Fvc5KwVrEaWfhnPZahxd0BDJ00OGFoo3MAO3Tr1kIaG9kRpVB9Il5Zu1KzJECP7X2-kHUJpT63ewnc5OLi2CtQPaPBj0aRENdcvaiQpAQp7FJ8Hmm2h1U4VqHi0xvKa4WwsnS1bTthXNZQrUfmQy4waj6cysat1VC8Xt7tNf9KTC2QmGULqpVwm-e9Gaz6MNowlE4zFL0M964Ko2p5lIiSLO-780pv419n5EdHDIxdlgePBkJsnKgFAkpu-nABChtqcTBr3c-s7jN~sHnPCeaz9Kvc2fQ4oYSBYHXGb0nE18NVcjMVMPKjto3WbkXrB2hsJ5GXIzsrsCm1BCA1y0TQ__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ,https://scdn.veryfi.com/receipts/faf890d5-feda-4d94-8f2d-e018546b0664/e9b0075f-8f32-48ce-b69b-26b2598e8688.pdf?Expires=1648359840&Signature=Q~FcpmMBwObQjE9a3UQ3BTSKxazIZ3zwPkjl2H~mB8oe9eTkRmeVlovqMZoXtovcigVifeXyOIQ1KI2NnWMEIsFOlx-wL-YqRCOnbR6DloxvUIYjXN7Qfs2GuhfWvt9GimFwGBzD-~5ASgg6a7d3LVNc35Rud8FV4NSbXR-hEh7DFqcascMCnNjYqI1lE~WMn8ZH45Ng8DEi9CwilSWZbSgVGIDRFGPMcwn58jAwNRMhNj~I~Iq2SCLL2Pl5M~nAuY7MjM4nUnZ2FAAFuTfDL5JNshl90A2zjy25pDsLDsRcQ5gm0H5L9RdhC9hQQasJYuO8bsn7CI71PhlLDY66pQ__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ
2016-05-23 13:33:00,12.41,2.13,13.54,EUR,visa,Paul Gonzalez,kid's clothing,MAYORAL,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-04-24 00:00:00,12.41,2.13,13.54,EUR,visa,Paul Knutson,women's clothing,FLORENCIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-12-11 00:00:00,12.41,2.13,13.54,EUR,visa,Paul Lucas,Restaurant,GREENVITA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-06-29 00:00:00,12.41,2.13,13.54,EUR,visa,Paul Lucas,jewelry,FESTINA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2012-09-03 14:49:00,12.41,2.13,13.54,EUR,visa,Paul Lucas,footwear,MUSTANG,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2012-09-03 14:49:00,12.41,2.13,13.54,EUR,visa,Paul Lucas,women's clothing,NAULOVER,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2012-09-03 14:49:00,12.41,2.13,13.54,EUR,visa,Paul Lucas,women's clothing,NAULOVER,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-10-01 00:00:00,12.41,2.13,13.54,EUR,visa,Paul MacIntyre,cosmetic,THE BODY SHOP,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-22 19:23:00,12.41,2.13,13.54,EUR,visa,Paul Prost,women's underwear,TRIUMPH,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-10-05 00:00:00,12.41,2.13,13.54,EUR,visa,Paul Prost,footwear,CONVERSE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-10-06 00:00:00,12.41,2.13,13.54,EUR,visa,Paul Prost,footwear,CONVERSE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-10-07 00:00:00,12.41,2.13,13.54,EUR,visa,Paul Prost,footwear,CONVERSE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-10-09 00:00:00,12.41,2.13,13.54,EUR,visa,Paul Prost,footwear,CONVERSE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-10-12 00:00:00,12.41,2.13,13.54,EUR,visa,Paul Prost,footwear,CONVERSE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-10-13 00:00:00,12.41,2.13,13.54,EUR,visa,Paul Prost,footwear,CONVERSE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-10-14 00:00:00,12.41,2.13,13.54,EUR,visa,Paul Prost,footwear,CONVERSE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-10-15 00:00:00,12.41,2.13,13.54,EUR,visa,Paul Prost,footwear,CONVERSE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
